x,y,z
154.208333333333,-27.3416666666667,-3532
154.225,-27.3416666666667,-3638
154.241666666667,-27.3416666666667,-3743
154.258333333333,-27.3416666666667,-3839
154.275,-27.3416666666667,-3917
154.291666666667,-27.3416666666667,-3975
154.308333333333,-27.3416666666667,-4012
154.325,-27.3416666666667,-4035
154.341666666667,-27.3416666666667,-4054
154.358333333333,-27.3416666666667,-4071
154.375,-27.3416666666667,-4099
154.391666666667,-27.3416666666667,-4145
154.408333333333,-27.3416666666667,-4188
154.425,-27.3416666666667,-4203
154.441666666667,-27.3416666666667,-4207
154.458333333333,-27.3416666666667,-4249
154.475,-27.3416666666667,-4280
154.491666666667,-27.3416666666667,-4326
154.508333333333,-27.3416666666667,-4341
154.525,-27.3416666666667,-4357
154.541666666667,-27.3416666666667,-4370
154.558333333333,-27.3416666666667,-4481
154.575,-27.3416666666667,-4594
154.591666666667,-27.3416666666667,-4688
154.608333333333,-27.3416666666667,-4756
154.625,-27.3416666666667,-4779
154.641666666667,-27.3416666666667,-4785
154.658333333333,-27.3416666666667,-4786
154.675,-27.3416666666667,-4785
154.691666666667,-27.3416666666667,-4789
154.708333333333,-27.3416666666667,-4793
154.725,-27.3416666666667,-4788
154.741666666667,-27.3416666666667,-4762
154.758333333333,-27.3416666666667,-4696
154.775,-27.3416666666667,-4602
154.791666666667,-27.3416666666667,-4494
154.808333333333,-27.3416666666667,-4360
154.825,-27.3416666666667,-4203
154.841666666667,-27.3416666666667,-4018
154.858333333333,-27.3416666666667,-3812
154.875,-27.3416666666667,-3595
154.891666666667,-27.3416666666667,-3397
154.908333333333,-27.3416666666667,-3223
154.925,-27.3416666666667,-3119
154.941666666667,-27.3416666666667,-3093
154.958333333333,-27.3416666666667,-3209
154.975,-27.3416666666667,-3396
154.991666666667,-27.3416666666667,-3491
155.008333333333,-27.3416666666667,-3631
155.025,-27.3416666666667,-3798
155.041666666667,-27.3416666666667,-4006
155.058333333333,-27.3416666666667,-4252
155.075,-27.3416666666667,-4479
155.091666666667,-27.3416666666667,-4647
155.108333333333,-27.3416666666667,-4735
155.125,-27.3416666666667,-4722
155.141666666667,-27.3416666666667,-4613
155.158333333333,-27.3416666666667,-4409
155.175,-27.3416666666667,-4146
155.191666666667,-27.3416666666667,-3864
155.208333333333,-27.3416666666667,-3625
155.225,-27.3416666666667,-3485
155.241666666667,-27.3416666666667,-3492
155.258333333333,-27.3416666666667,-3651
155.275,-27.3416666666667,-3944
155.291666666667,-27.3416666666667,-4257
155.308333333333,-27.3416666666667,-4571
155.325,-27.3416666666667,-4742
155.341666666667,-27.3416666666667,-4854
155.358333333333,-27.3416666666667,-4947
155.375,-27.3416666666667,-4990
155.391666666667,-27.3416666666667,-4964
155.408333333333,-27.3416666666667,-4901
155.425,-27.3416666666667,-4841
155.441666666667,-27.3416666666667,-4784
155.458333333333,-27.3416666666667,-4765
155.475,-27.3416666666667,-4753
155.491666666667,-27.3416666666667,-4742
150.508333333333,-27.3583333333333,327
150.525,-27.3583333333333,329
150.541666666667,-27.3583333333333,328
150.558333333333,-27.3583333333333,327
150.575,-27.3583333333333,332
150.591666666667,-27.3583333333333,329
150.608333333333,-27.3583333333333,330
150.625,-27.3583333333333,336
150.641666666667,-27.3583333333333,338
150.658333333333,-27.3583333333333,338
150.675,-27.3583333333333,338
150.691666666667,-27.3583333333333,341
150.708333333333,-27.3583333333333,347
150.725,-27.3583333333333,351
150.741666666667,-27.3583333333333,364
150.758333333333,-27.3583333333333,367
150.775,-27.3583333333333,380
150.791666666667,-27.3583333333333,386
150.808333333333,-27.3583333333333,400
150.825,-27.3583333333333,394
150.841666666667,-27.3583333333333,382
150.858333333333,-27.3583333333333,373
150.875,-27.3583333333333,366
150.891666666667,-27.3583333333333,364
150.908333333333,-27.3583333333333,356
150.925,-27.3583333333333,354
150.941666666667,-27.3583333333333,360
150.958333333333,-27.3583333333333,365
150.975,-27.3583333333333,354
150.991666666667,-27.3583333333333,346
151.008333333333,-27.3583333333333,345
151.025,-27.3583333333333,350
151.041666666667,-27.3583333333333,355
151.058333333333,-27.3583333333333,346
151.075,-27.3583333333333,344
151.091666666667,-27.3583333333333,343
151.108333333333,-27.3583333333333,342
151.125,-27.3583333333333,345
151.141666666667,-27.3583333333333,343
151.158333333333,-27.3583333333333,342
151.175,-27.3583333333333,344
151.191666666667,-27.3583333333333,345
151.208333333333,-27.3583333333333,344
151.225,-27.3583333333333,344
151.241666666667,-27.3583333333333,344
151.258333333333,-27.3583333333333,344
151.275,-27.3583333333333,345
151.291666666667,-27.3583333333333,346
151.308333333333,-27.3583333333333,348
151.325,-27.3583333333333,350
151.341666666667,-27.3583333333333,352
151.358333333333,-27.3583333333333,354
151.375,-27.3583333333333,355
151.391666666667,-27.3583333333333,357
151.408333333333,-27.3583333333333,359
151.425,-27.3583333333333,361
151.441666666667,-27.3583333333333,362
151.458333333333,-27.3583333333333,365
151.475,-27.3583333333333,367
151.491666666667,-27.3583333333333,368
151.508333333333,-27.3583333333333,370
151.525,-27.3583333333333,373
151.541666666667,-27.3583333333333,376
151.558333333333,-27.3583333333333,382
151.575,-27.3583333333333,387
151.591666666667,-27.3583333333333,386
151.608333333333,-27.3583333333333,389
151.625,-27.3583333333333,396
151.641666666667,-27.3583333333333,405
151.658333333333,-27.3583333333333,431
151.675,-27.3583333333333,438
151.691666666667,-27.3583333333333,419
151.708333333333,-27.3583333333333,403
151.725,-27.3583333333333,408
151.741666666667,-27.3583333333333,411
151.758333333333,-27.3583333333333,416
151.775,-27.3583333333333,431
151.791666666667,-27.3583333333333,451
151.808333333333,-27.3583333333333,459
151.825,-27.3583333333333,464
151.841666666667,-27.3583333333333,462
151.858333333333,-27.3583333333333,439
151.875,-27.3583333333333,452
151.891666666667,-27.3583333333333,472
151.908333333333,-27.3583333333333,483
151.925,-27.3583333333333,517
151.941666666667,-27.3583333333333,530
151.958333333333,-27.3583333333333,505
151.975,-27.3583333333333,527
151.991666666667,-27.3583333333333,561
152.008333333333,-27.3583333333333,604
152.025,-27.3583333333333,660
152.041666666667,-27.3583333333333,685
152.058333333333,-27.3583333333333,694
152.075,-27.3583333333333,656
152.091666666667,-27.3583333333333,596
152.108333333333,-27.3583333333333,578
152.125,-27.3583333333333,612
152.141666666667,-27.3583333333333,655
152.158333333333,-27.3583333333333,655
152.175,-27.3583333333333,634
152.191666666667,-27.3583333333333,458
152.208333333333,-27.3583333333333,322
152.225,-27.3583333333333,253
152.241666666667,-27.3583333333333,239
152.258333333333,-27.3583333333333,173
152.275,-27.3583333333333,163
152.291666666667,-27.3583333333333,166
152.308333333333,-27.3583333333333,139
152.325,-27.3583333333333,122
152.341666666667,-27.3583333333333,137
152.358333333333,-27.3583333333333,159
152.375,-27.3583333333333,127
152.391666666667,-27.3583333333333,122
152.408333333333,-27.3583333333333,101
152.425,-27.3583333333333,94
152.441666666667,-27.3583333333333,119
152.458333333333,-27.3583333333333,119
152.475,-27.3583333333333,103
152.491666666667,-27.3583333333333,98
152.508333333333,-27.3583333333333,88
152.525,-27.3583333333333,84
152.541666666667,-27.3583333333333,104
152.558333333333,-27.3583333333333,96
152.575,-27.3583333333333,119
152.591666666667,-27.3583333333333,94
152.608333333333,-27.3583333333333,68
152.625,-27.3583333333333,133
152.641666666667,-27.3583333333333,198
152.658333333333,-27.3583333333333,169
152.675,-27.3583333333333,151
152.691666666667,-27.3583333333333,126
152.708333333333,-27.3583333333333,161
152.725,-27.3583333333333,231
152.741666666667,-27.3583333333333,320
152.758333333333,-27.3583333333333,435
152.775,-27.3583333333333,355
152.791666666667,-27.3583333333333,257
152.808333333333,-27.3583333333333,149
152.825,-27.3583333333333,95
152.841666666667,-27.3583333333333,93
152.858333333333,-27.3583333333333,93
152.875,-27.3583333333333,60
152.891666666667,-27.3583333333333,86
152.908333333333,-27.3583333333333,90
152.925,-27.3583333333333,62
152.941666666667,-27.3583333333333,70
152.958333333333,-27.3583333333333,60
152.975,-27.3583333333333,48
152.991666666667,-27.3583333333333,43
153.008333333333,-27.3583333333333,38
153.025,-27.3583333333333,31
153.041666666667,-27.3583333333333,13
153.058333333333,-27.3583333333333,8
153.075,-27.3583333333333,10
153.091666666667,-27.3583333333333,8
153.108333333333,-27.3583333333333,5
153.125,-27.3583333333333,2
153.141666666667,-27.3583333333333,2
153.158333333333,-27.3583333333333,-1
153.175,-27.3583333333333,1
153.191666666667,-27.3583333333333,-1
153.208333333333,-27.3583333333333,-1
153.225,-27.3583333333333,-1
153.241666666667,-27.3583333333333,-1
153.258333333333,-27.3583333333333,-3
153.275,-27.3583333333333,-4
153.291666666667,-27.3583333333333,-6
153.308333333333,-27.3583333333333,-7
153.325,-27.3583333333333,-7
153.341666666667,-27.3583333333333,-8
153.358333333333,-27.3583333333333,-8
153.375,-27.3583333333333,-7
153.391666666667,-27.3583333333333,-5
153.408333333333,-27.3583333333333,-3
153.425,-27.3583333333333,-2
153.441666666667,-27.3583333333333,-9
153.458333333333,-27.3583333333333,-21
153.475,-27.3583333333333,-37
153.491666666667,-27.3583333333333,-47
153.508333333333,-27.3583333333333,-43
153.525,-27.3583333333333,-33
153.541666666667,-27.3583333333333,-26
153.558333333333,-27.3583333333333,-31
153.575,-27.3583333333333,-41
153.591666666667,-27.3583333333333,-60
153.608333333333,-27.3583333333333,-79
153.625,-27.3583333333333,-88
153.641666666667,-27.3583333333333,-89
153.658333333333,-27.3583333333333,-89
153.675,-27.3583333333333,-95
153.691666666667,-27.3583333333333,-114
153.708333333333,-27.3583333333333,-140
153.725,-27.3583333333333,-164
153.741666666667,-27.3583333333333,-182
153.758333333333,-27.3583333333333,-193
153.775,-27.3583333333333,-203
153.791666666667,-27.3583333333333,-219
153.808333333333,-27.3583333333333,-240
153.825,-27.3583333333333,-261
153.841666666667,-27.3583333333333,-287
153.858333333333,-27.3583333333333,-320
153.875,-27.3583333333333,-369
153.891666666667,-27.3583333333333,-448
153.908333333333,-27.3583333333333,-568
153.925,-27.3583333333333,-743
153.941666666667,-27.3583333333333,-981
153.958333333333,-27.3583333333333,-1285
153.975,-27.3583333333333,-1642
153.991666666667,-27.3583333333333,-2023
154.008333333333,-27.3583333333333,-2382
154.025,-27.3583333333333,-2656
154.041666666667,-27.3583333333333,-2822
154.058333333333,-27.3583333333333,-2855
154.075,-27.3583333333333,-2853
154.091666666667,-27.3583333333333,-2899
154.108333333333,-27.3583333333333,-2977
154.125,-27.3583333333333,-3055
154.141666666667,-27.3583333333333,-3127
154.158333333333,-27.3583333333333,-3191
154.175,-27.3583333333333,-3257
154.191666666667,-27.3583333333333,-3334
154.208333333333,-27.3583333333333,-3423
154.225,-27.3583333333333,-3524
154.241666666667,-27.3583333333333,-3625
154.258333333333,-27.3583333333333,-3718
154.275,-27.3583333333333,-3796
154.291666666667,-27.3583333333333,-3857
154.308333333333,-27.3583333333333,-3901
154.325,-27.3583333333333,-3936
154.341666666667,-27.3583333333333,-3964
154.358333333333,-27.3583333333333,-3992
154.375,-27.3583333333333,-4024
154.391666666667,-27.3583333333333,-4060
154.408333333333,-27.3583333333333,-4088
154.425,-27.3583333333333,-4099
154.441666666667,-27.3583333333333,-4107
154.458333333333,-27.3583333333333,-4132
154.475,-27.3583333333333,-4160
154.491666666667,-27.3583333333333,-4185
154.508333333333,-27.3583333333333,-4197
154.525,-27.3583333333333,-4210
154.541666666667,-27.3583333333333,-4250
154.558333333333,-27.3583333333333,-4359
154.575,-27.3583333333333,-4494
154.591666666667,-27.3583333333333,-4615
154.608333333333,-27.3583333333333,-4703
154.625,-27.3583333333333,-4749
154.641666666667,-27.3583333333333,-4767
154.658333333333,-27.3583333333333,-4773
154.675,-27.3583333333333,-4775
154.691666666667,-27.3583333333333,-4778
154.708333333333,-27.3583333333333,-4785
154.725,-27.3583333333333,-4789
154.741666666667,-27.3583333333333,-4767
154.758333333333,-27.3583333333333,-4697
154.775,-27.3583333333333,-4599
154.791666666667,-27.3583333333333,-4487
154.808333333333,-27.3583333333333,-4353
154.825,-27.3583333333333,-4171
154.841666666667,-27.3583333333333,-3952
154.858333333333,-27.3583333333333,-3699
154.875,-27.3583333333333,-3440
154.891666666667,-27.3583333333333,-3181
154.908333333333,-27.3583333333333,-2956
154.925,-27.3583333333333,-2774
154.941666666667,-27.3583333333333,-2672
154.958333333333,-27.3583333333333,-2670
154.975,-27.3583333333333,-2735
154.991666666667,-27.3583333333333,-2833
155.008333333333,-27.3583333333333,-2969
155.025,-27.3583333333333,-3161
155.041666666667,-27.3583333333333,-3399
155.058333333333,-27.3583333333333,-3676
155.075,-27.3583333333333,-3950
155.091666666667,-27.3583333333333,-4180
155.108333333333,-27.3583333333333,-4338
155.125,-27.3583333333333,-4406
155.141666666667,-27.3583333333333,-4369
155.158333333333,-27.3583333333333,-4232
155.175,-27.3583333333333,-4011
155.191666666667,-27.3583333333333,-3750
155.208333333333,-27.3583333333333,-3518
155.225,-27.3583333333333,-3394
155.241666666667,-27.3583333333333,-3408
155.258333333333,-27.3583333333333,-3568
155.275,-27.3583333333333,-3834
155.291666666667,-27.3583333333333,-4137
155.308333333333,-27.3583333333333,-4418
155.325,-27.3583333333333,-4619
155.341666666667,-27.3583333333333,-4756
155.358333333333,-27.3583333333333,-4850
155.375,-27.3583333333333,-4892
155.391666666667,-27.3583333333333,-4875
155.408333333333,-27.3583333333333,-4825
155.425,-27.3583333333333,-4777
155.441666666667,-27.3583333333333,-4743
155.458333333333,-27.3583333333333,-4735
155.475,-27.3583333333333,-4738
155.491666666667,-27.3583333333333,-4738
150.508333333333,-27.375,318
150.525,-27.375,318
150.541666666667,-27.375,320
150.558333333333,-27.375,324
150.575,-27.375,325
150.591666666667,-27.375,327
150.608333333333,-27.375,340
150.625,-27.375,342
150.641666666667,-27.375,341
150.658333333333,-27.375,337
150.675,-27.375,337
150.691666666667,-27.375,344
150.708333333333,-27.375,351
150.725,-27.375,351
150.741666666667,-27.375,357
150.758333333333,-27.375,363
150.775,-27.375,369
150.791666666667,-27.375,380
150.808333333333,-27.375,409
150.825,-27.375,395
150.841666666667,-27.375,383
150.858333333333,-27.375,374
150.875,-27.375,372
150.891666666667,-27.375,365
150.908333333333,-27.375,363
150.925,-27.375,360
150.941666666667,-27.375,360
150.958333333333,-27.375,360
150.975,-27.375,351
150.991666666667,-27.375,348
151.008333333333,-27.375,352
151.025,-27.375,362
151.041666666667,-27.375,364
151.058333333333,-27.375,353
151.075,-27.375,352
151.091666666667,-27.375,350
151.108333333333,-27.375,345
151.125,-27.375,351
151.141666666667,-27.375,347
151.158333333333,-27.375,344
151.175,-27.375,345
151.191666666667,-27.375,346
151.208333333333,-27.375,345
151.225,-27.375,345
151.241666666667,-27.375,345
151.258333333333,-27.375,345
151.275,-27.375,346
151.291666666667,-27.375,347
151.308333333333,-27.375,349
151.325,-27.375,350
151.341666666667,-27.375,352
151.358333333333,-27.375,355
151.375,-27.375,356
151.391666666667,-27.375,358
151.408333333333,-27.375,360
151.425,-27.375,362
151.441666666667,-27.375,364
151.458333333333,-27.375,366
151.475,-27.375,368
151.491666666667,-27.375,370
151.508333333333,-27.375,372
151.525,-27.375,376
151.541666666667,-27.375,384
151.558333333333,-27.375,391
151.575,-27.375,403
151.591666666667,-27.375,387
151.608333333333,-27.375,386
151.625,-27.375,385
151.641666666667,-27.375,388
151.658333333333,-27.375,393
151.675,-27.375,397
151.691666666667,-27.375,417
151.708333333333,-27.375,403
151.725,-27.375,405
151.741666666667,-27.375,407
151.758333333333,-27.375,414
151.775,-27.375,445
151.791666666667,-27.375,431
151.808333333333,-27.375,427
151.825,-27.375,428
151.841666666667,-27.375,441
151.858333333333,-27.375,445
151.875,-27.375,476
151.891666666667,-27.375,478
151.908333333333,-27.375,512
151.925,-27.375,509
151.941666666667,-27.375,500
151.958333333333,-27.375,546
151.975,-27.375,572
151.991666666667,-27.375,596
152.008333333333,-27.375,625
152.025,-27.375,642
152.041666666667,-27.375,613
152.058333333333,-27.375,563
152.075,-27.375,603
152.091666666667,-27.375,636
152.108333333333,-27.375,585
152.125,-27.375,658
152.141666666667,-27.375,713
152.158333333333,-27.375,690
152.175,-27.375,605
152.191666666667,-27.375,522
152.208333333333,-27.375,390
152.225,-27.375,265
152.241666666667,-27.375,332
152.258333333333,-27.375,226
152.275,-27.375,202
152.291666666667,-27.375,258
152.308333333333,-27.375,217
152.325,-27.375,162
152.341666666667,-27.375,112
152.358333333333,-27.375,121
152.375,-27.375,100
152.391666666667,-27.375,96
152.408333333333,-27.375,94
152.425,-27.375,82
152.441666666667,-27.375,88
152.458333333333,-27.375,108
152.475,-27.375,103
152.491666666667,-27.375,85
152.508333333333,-27.375,78
152.525,-27.375,73
152.541666666667,-27.375,79
152.558333333333,-27.375,93
152.575,-27.375,96
152.591666666667,-27.375,83
152.608333333333,-27.375,66
152.625,-27.375,96
152.641666666667,-27.375,114
152.658333333333,-27.375,110
152.675,-27.375,87
152.691666666667,-27.375,114
152.708333333333,-27.375,154
152.725,-27.375,268
152.741666666667,-27.375,453
152.758333333333,-27.375,498
152.775,-27.375,496
152.791666666667,-27.375,225
152.808333333333,-27.375,117
152.825,-27.375,93
152.841666666667,-27.375,93
152.858333333333,-27.375,76
152.875,-27.375,73
152.891666666667,-27.375,117
152.908333333333,-27.375,128
152.925,-27.375,107
152.941666666667,-27.375,89
152.958333333333,-27.375,76
152.975,-27.375,61
152.991666666667,-27.375,56
153.008333333333,-27.375,40
153.025,-27.375,28
153.041666666667,-27.375,20
153.058333333333,-27.375,11
153.075,-27.375,9
153.091666666667,-27.375,5
153.108333333333,-27.375,5
153.125,-27.375,2
153.141666666667,-27.375,2
153.158333333333,-27.375,4
153.175,-27.375,0
153.191666666667,-27.375,-1
153.208333333333,-27.375,-1
153.225,-27.375,2
153.241666666667,-27.375,-2
153.258333333333,-27.375,-5
153.275,-27.375,-7
153.291666666667,-27.375,-7
153.308333333333,-27.375,-7
153.325,-27.375,-8
153.341666666667,-27.375,-9
153.358333333333,-27.375,-10
153.375,-27.375,-10
153.391666666667,-27.375,-11
153.408333333333,-27.375,-9
153.425,-27.375,-5
153.441666666667,-27.375,-3
153.458333333333,-27.375,-9
153.475,-27.375,-22
153.491666666667,-27.375,-33
153.508333333333,-27.375,-29
153.525,-27.375,-18
153.541666666667,-27.375,-9
153.558333333333,-27.375,-18
153.575,-27.375,-34
153.591666666667,-27.375,-46
153.608333333333,-27.375,-79
153.625,-27.375,-89
153.641666666667,-27.375,-90
153.658333333333,-27.375,-88
153.675,-27.375,-91
153.691666666667,-27.375,-108
153.708333333333,-27.375,-128
153.725,-27.375,-153
153.741666666667,-27.375,-174
153.758333333333,-27.375,-187
153.775,-27.375,-199
153.791666666667,-27.375,-217
153.808333333333,-27.375,-239
153.825,-27.375,-261
153.841666666667,-27.375,-289
153.858333333333,-27.375,-326
153.875,-27.375,-376
153.891666666667,-27.375,-434
153.908333333333,-27.375,-537
153.925,-27.375,-698
153.941666666667,-27.375,-924
153.958333333333,-27.375,-1211
153.975,-27.375,-1540
153.991666666667,-27.375,-1906
154.008333333333,-27.375,-2251
154.025,-27.375,-2505
154.041666666667,-27.375,-2671
154.058333333333,-27.375,-2669
154.075,-27.375,-2635
154.091666666667,-27.375,-2718
154.108333333333,-27.375,-2818
154.125,-27.375,-2909
154.141666666667,-27.375,-2989
154.158333333333,-27.375,-3061
154.175,-27.375,-3133
154.191666666667,-27.375,-3213
154.208333333333,-27.375,-3302
154.225,-27.375,-3404
154.241666666667,-27.375,-3506
154.258333333333,-27.375,-3601
154.275,-27.375,-3682
154.291666666667,-27.375,-3748
154.308333333333,-27.375,-3800
154.325,-27.375,-3845
154.341666666667,-27.375,-3882
154.358333333333,-27.375,-3922
154.375,-27.375,-3958
154.391666666667,-27.375,-3991
154.408333333333,-27.375,-4014
154.425,-27.375,-4021
154.441666666667,-27.375,-4027
154.458333333333,-27.375,-4043
154.475,-27.375,-4067
154.491666666667,-27.375,-4079
154.508333333333,-27.375,-4095
154.525,-27.375,-4110
154.541666666667,-27.375,-4156
154.558333333333,-27.375,-4271
154.575,-27.375,-4411
154.591666666667,-27.375,-4543
154.608333333333,-27.375,-4647
154.625,-27.375,-4711
154.641666666667,-27.375,-4741
154.658333333333,-27.375,-4757
154.675,-27.375,-4762
154.691666666667,-27.375,-4768
154.708333333333,-27.375,-4774
154.725,-27.375,-4796
154.741666666667,-27.375,-4781
154.758333333333,-27.375,-4683
154.775,-27.375,-4569
154.791666666667,-27.375,-4461
154.808333333333,-27.375,-4355
154.825,-27.375,-4162
154.841666666667,-27.375,-3931
154.858333333333,-27.375,-3625
154.875,-27.375,-3326
154.891666666667,-27.375,-2996
154.908333333333,-27.375,-2730
154.925,-27.375,-2448
154.941666666667,-27.375,-2254
154.958333333333,-27.375,-2152
154.975,-27.375,-2111
154.991666666667,-27.375,-2197
155.008333333333,-27.375,-2303
155.025,-27.375,-2503
155.041666666667,-27.375,-2742
155.058333333333,-27.375,-3037
155.075,-27.375,-3345
155.091666666667,-27.375,-3618
155.108333333333,-27.375,-3838
155.125,-27.375,-3989
155.141666666667,-27.375,-4038
155.158333333333,-27.375,-3986
155.175,-27.375,-3828
155.191666666667,-27.375,-3586
155.208333333333,-27.375,-3346
155.225,-27.375,-3236
155.241666666667,-27.375,-3241
155.258333333333,-27.375,-3406
155.275,-27.375,-3653
155.291666666667,-27.375,-3957
155.308333333333,-27.375,-4239
155.325,-27.375,-4470
155.341666666667,-27.375,-4637
155.358333333333,-27.375,-4752
155.375,-27.375,-4808
155.391666666667,-27.375,-4800
155.408333333333,-27.375,-4762
155.425,-27.375,-4732
155.441666666667,-27.375,-4717
155.458333333333,-27.375,-4724
155.475,-27.375,-4740
155.491666666667,-27.375,-4745
150.508333333333,-27.3916666666667,316
150.525,-27.3916666666667,321
150.541666666667,-27.3916666666667,329
150.558333333333,-27.3916666666667,339
150.575,-27.3916666666667,344
150.591666666667,-27.3916666666667,333
150.608333333333,-27.3916666666667,332
150.625,-27.3916666666667,342
150.641666666667,-27.3916666666667,345
150.658333333333,-27.3916666666667,350
150.675,-27.3916666666667,346
150.691666666667,-27.3916666666667,353
150.708333333333,-27.3916666666667,365
150.725,-27.3916666666667,362
150.741666666667,-27.3916666666667,360
150.758333333333,-27.3916666666667,372
150.775,-27.3916666666667,388
150.791666666667,-27.3916666666667,385
150.808333333333,-27.3916666666667,403
150.825,-27.3916666666667,399
150.841666666667,-27.3916666666667,382
150.858333333333,-27.3916666666667,373
150.875,-27.3916666666667,369
150.891666666667,-27.3916666666667,364
150.908333333333,-27.3916666666667,357
150.925,-27.3916666666667,352
150.941666666667,-27.3916666666667,348
150.958333333333,-27.3916666666667,347
150.975,-27.3916666666667,348
150.991666666667,-27.3916666666667,352
151.008333333333,-27.3916666666667,361
151.025,-27.3916666666667,379
151.041666666667,-27.3916666666667,374
151.058333333333,-27.3916666666667,361
151.075,-27.3916666666667,361
151.091666666667,-27.3916666666667,354
151.108333333333,-27.3916666666667,349
151.125,-27.3916666666667,351
151.141666666667,-27.3916666666667,347
151.158333333333,-27.3916666666667,346
151.175,-27.3916666666667,345
151.191666666667,-27.3916666666667,346
151.208333333333,-27.3916666666667,347
151.225,-27.3916666666667,347
151.241666666667,-27.3916666666667,346
151.258333333333,-27.3916666666667,346
151.275,-27.3916666666667,346
151.291666666667,-27.3916666666667,348
151.308333333333,-27.3916666666667,350
151.325,-27.3916666666667,351
151.341666666667,-27.3916666666667,353
151.358333333333,-27.3916666666667,355
151.375,-27.3916666666667,356
151.391666666667,-27.3916666666667,359
151.408333333333,-27.3916666666667,361
151.425,-27.3916666666667,362
151.441666666667,-27.3916666666667,364
151.458333333333,-27.3916666666667,366
151.475,-27.3916666666667,368
151.491666666667,-27.3916666666667,370
151.508333333333,-27.3916666666667,373
151.525,-27.3916666666667,375
151.541666666667,-27.3916666666667,377
151.558333333333,-27.3916666666667,378
151.575,-27.3916666666667,382
151.591666666667,-27.3916666666667,382
151.608333333333,-27.3916666666667,384
151.625,-27.3916666666667,386
151.641666666667,-27.3916666666667,389
151.658333333333,-27.3916666666667,390
151.675,-27.3916666666667,392
151.691666666667,-27.3916666666667,396
151.708333333333,-27.3916666666667,399
151.725,-27.3916666666667,404
151.741666666667,-27.3916666666667,407
151.758333333333,-27.3916666666667,411
151.775,-27.3916666666667,416
151.791666666667,-27.3916666666667,418
151.808333333333,-27.3916666666667,421
151.825,-27.3916666666667,425
151.841666666667,-27.3916666666667,451
151.858333333333,-27.3916666666667,488
151.875,-27.3916666666667,511
151.891666666667,-27.3916666666667,485
151.908333333333,-27.3916666666667,510
151.925,-27.3916666666667,540
151.941666666667,-27.3916666666667,523
151.958333333333,-27.3916666666667,519
151.975,-27.3916666666667,540
151.991666666667,-27.3916666666667,560
152.008333333333,-27.3916666666667,586
152.025,-27.3916666666667,572
152.041666666667,-27.3916666666667,533
152.058333333333,-27.3916666666667,448
152.075,-27.3916666666667,480
152.091666666667,-27.3916666666667,564
152.108333333333,-27.3916666666667,604
152.125,-27.3916666666667,655
152.141666666667,-27.3916666666667,699
152.158333333333,-27.3916666666667,691
152.175,-27.3916666666667,539
152.191666666667,-27.3916666666667,512
152.208333333333,-27.3916666666667,448
152.225,-27.3916666666667,302
152.241666666667,-27.3916666666667,330
152.258333333333,-27.3916666666667,259
152.275,-27.3916666666667,286
152.291666666667,-27.3916666666667,283
152.308333333333,-27.3916666666667,230
152.325,-27.3916666666667,178
152.341666666667,-27.3916666666667,140
152.358333333333,-27.3916666666667,108
152.375,-27.3916666666667,108
152.391666666667,-27.3916666666667,81
152.408333333333,-27.3916666666667,78
152.425,-27.3916666666667,69
152.441666666667,-27.3916666666667,69
152.458333333333,-27.3916666666667,76
152.475,-27.3916666666667,79
152.491666666667,-27.3916666666667,69
152.508333333333,-27.3916666666667,65
152.525,-27.3916666666667,61
152.541666666667,-27.3916666666667,55
152.558333333333,-27.3916666666667,57
152.575,-27.3916666666667,64
152.591666666667,-27.3916666666667,47
152.608333333333,-27.3916666666667,75
152.625,-27.3916666666667,83
152.641666666667,-27.3916666666667,117
152.658333333333,-27.3916666666667,92
152.675,-27.3916666666667,116
152.691666666667,-27.3916666666667,153
152.708333333333,-27.3916666666667,167
152.725,-27.3916666666667,272
152.741666666667,-27.3916666666667,390
152.758333333333,-27.3916666666667,430
152.775,-27.3916666666667,450
152.791666666667,-27.3916666666667,443
152.808333333333,-27.3916666666667,333
152.825,-27.3916666666667,151
152.841666666667,-27.3916666666667,104
152.858333333333,-27.3916666666667,103
152.875,-27.3916666666667,131
152.891666666667,-27.3916666666667,122
152.908333333333,-27.3916666666667,119
152.925,-27.3916666666667,72
152.941666666667,-27.3916666666667,67
152.958333333333,-27.3916666666667,52
152.975,-27.3916666666667,54
152.991666666667,-27.3916666666667,50
153.008333333333,-27.3916666666667,48
153.025,-27.3916666666667,26
153.041666666667,-27.3916666666667,25
153.058333333333,-27.3916666666667,11
153.075,-27.3916666666667,4
153.091666666667,-27.3916666666667,6
153.108333333333,-27.3916666666667,4
153.125,-27.3916666666667,4
153.141666666667,-27.3916666666667,0
153.158333333333,-27.3916666666667,0
153.175,-27.3916666666667,2
153.191666666667,-27.3916666666667,-1
153.208333333333,-27.3916666666667,-1
153.225,-27.3916666666667,-1
153.241666666667,-27.3916666666667,-5
153.258333333333,-27.3916666666667,-9
153.275,-27.3916666666667,-8
153.291666666667,-27.3916666666667,-8
153.308333333333,-27.3916666666667,-8
153.325,-27.3916666666667,-9
153.341666666667,-27.3916666666667,-10
153.358333333333,-27.3916666666667,-13
153.375,-27.3916666666667,-15
153.391666666667,-27.3916666666667,-16
153.408333333333,-27.3916666666667,-13
153.425,-27.3916666666667,-2
153.441666666667,-27.3916666666667,14
153.458333333333,-27.3916666666667,1
